"date","location","location_type","location_code","location_code_type","data_type","value"
2020-03-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_death",4
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_tested",NA
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_confirmed",54
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","new_hosp",NA
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_hosp",13
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_icu",1
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_vent",NA
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_recovered",NA
2020-03-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_death",0
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_tested",NA
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_confirmed",109
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","new_hosp",NA
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_hosp",NA
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_icu",NA
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_vent",NA
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_recovered",NA
2020-03-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_death",1
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_tested",NA
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_confirmed",200
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","new_hosp",NA
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_hosp",20
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_icu",NA
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_vent",NA
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_recovered",NA
2020-03-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_death",4
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_tested",NA
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_confirmed",33
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","new_hosp",NA
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_hosp",5
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_icu",NA
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_vent",NA
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_recovered",NA
2020-03-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_death",NA
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_tested",NA
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_confirmed",28
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","new_hosp",NA
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_hosp",NA
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_icu",NA
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_vent",NA
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_recovered",NA
2020-03-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_death",0
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_tested",NA
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_confirmed",57
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","new_hosp",NA
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_hosp",NA
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_icu",NA
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_vent",NA
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_recovered",NA
2020-03-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_death",3
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_tested",NA
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_confirmed",916
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","new_hosp",NA
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_hosp",224
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_icu",40
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_vent",37
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_recovered",68
2020-03-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_death",28
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_tested",NA
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_confirmed",12
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","new_hosp",NA
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_hosp",NA
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_icu",NA
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_vent",NA
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_recovered",NA
2020-03-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_death",NA
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_tested",NA
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_confirmed",1873
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","new_hosp",NA
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_hosp",237
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_icu",28
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_vent",NA
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_recovered",NA
2020-03-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_death",24
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_tested",NA
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_confirmed",498
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","new_hosp",15
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_hosp",83
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_icu",8
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_vent",6
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_recovered",17
2020-03-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_death",10
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_tested",NA
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_confirmed",53
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","new_hosp",NA
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_hosp",3
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_icu",0
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_vent",NA
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_recovered",5
2020-03-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_death",0
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_tested",NA
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_confirmed",925
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","new_hosp",NA
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_hosp",83
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_icu",NA
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_vent",23
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_recovered",NA
2020-03-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_death",5
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_tested",NA
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_confirmed",232
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","new_hosp",NA
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_hosp",NA
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_icu",NA
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_vent",NA
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_recovered",NA
2020-03-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_death",1
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_tested",NA
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_confirmed",289
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","new_hosp",NA
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_hosp",40
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_icu",7
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_vent",7
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_recovered",21
2020-03-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_death",3
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_tested",NA
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_confirmed",356
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","new_hosp",NA
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_hosp",50
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_icu",NA
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_vent",NA
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_recovered",73
2020-03-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_death",5
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_tested",NA
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_confirmed",46
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","new_hosp",NA
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_hosp",NA
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_icu",NA
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_vent",NA
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_recovered",NA
2020-03-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_death",NA
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_tested",NA
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_confirmed",202
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","new_hosp",NA
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_hosp",32
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_icu",8
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_vent",NA
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_recovered",NA
2020-03-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_death",3
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_tested",7807
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_confirmed",1453
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","new_hosp",47
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_hosp",179
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_icu",36
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_vent",36
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_recovered",NA
2020-03-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_death",10
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_tested",NA
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_confirmed",29
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","new_hosp",NA
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_hosp",0
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_icu",NA
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_vent",NA
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_recovered",NA
2020-03-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_death",0
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_tested",NA
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_confirmed",284
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","new_hosp",NA
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_hosp",27
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_icu",3
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_vent",3
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_recovered",NA
2020-03-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_death",4
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_tested",NA
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_confirmed",61
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","new_hosp",NA
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_hosp",18
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_icu",2
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_vent",NA
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_recovered",NA
2020-03-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_death",0
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_tested",NA
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_confirmed",131
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","new_hosp",NA
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_hosp",NA
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_icu",NA
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_vent",NA
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_recovered",NA
2020-03-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_death",1
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_tested",NA
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_confirmed",216
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","new_hosp",NA
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_hosp",28
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_icu",NA
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_vent",NA
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_recovered",NA
2020-03-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_death",4
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_tested",NA
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_confirmed",36
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","new_hosp",NA
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_hosp",5
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_icu",NA
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_vent",NA
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_recovered",NA
2020-03-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_death",NA
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_tested",NA
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_confirmed",30
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","new_hosp",NA
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_hosp",NA
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_icu",NA
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_vent",NA
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_recovered",NA
2020-03-22,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_death",0
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_tested",NA
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_confirmed",76
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","new_hosp",NA
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_hosp",NA
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_icu",NA
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_vent",NA
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_recovered",NA
2020-03-22,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_death",3
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_tested",NA
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_confirmed",945
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","new_hosp",NA
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_hosp",246
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_icu",46
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_vent",43
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_recovered",70
2020-03-22,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_death",37
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_tested",NA
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_confirmed",1975
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","new_hosp",NA
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_hosp",260
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_icu",36
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_vent",NA
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_recovered",NA
2020-03-22,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_death",26
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_tested",NA
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_confirmed",535
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","new_hosp",11
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_hosp",92
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_icu",11
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_vent",7
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_recovered",19
2020-03-22,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_death",11
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_tested",NA
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_confirmed",53
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","new_hosp",NA
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_hosp",3
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_icu",0
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_vent",NA
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_recovered",5
2020-03-22,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_death",0
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_tested",NA
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_confirmed",984
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","new_hosp",NA
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_hosp",110
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_icu",NA
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_vent",22
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_recovered",NA
2020-03-22,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_death",6
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_tested",NA
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_confirmed",241
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","new_hosp",NA
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_hosp",10
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_icu",3
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_vent",2
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_recovered",NA
2020-03-23,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_death",1
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_tested",NA
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_confirmed",30
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","new_hosp",NA
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_hosp",7
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_icu",NA
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_vent",NA
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_recovered",NA
2020-03-23,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_death",1
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_tested",NA
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_confirmed",470
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","new_hosp",NA
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_hosp",NA
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_icu",NA
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_vent",NA
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_recovered",NA
2020-03-23,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_death",5
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_tested",NA
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_confirmed",302
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","new_hosp",NA
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_hosp",51
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_icu",10
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_vent",10
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_recovered",35
2020-03-23,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_death",3
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_tested",NA
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_confirmed",374
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","new_hosp",NA
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_hosp",56
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_icu",NA
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_vent",NA
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_recovered",78
2020-03-23,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_death",5
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_tested",NA
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_confirmed",51
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","new_hosp",NA
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_hosp",NA
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_icu",NA
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_vent",NA
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_recovered",NA
2020-03-23,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_death",NA
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_tested",NA
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_confirmed",226
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","new_hosp",NA
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_hosp",35
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_icu",7
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_vent",NA
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_recovered",NA
2020-03-23,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_death",4
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_tested",8213
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_confirmed",1611
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","new_hosp",21
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_hosp",214
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_icu",43
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_vent",41
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_recovered",NA
2020-03-23,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_death",15
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_tested",NA
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_confirmed",31
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","new_hosp",NA
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_hosp",3
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_icu",NA
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_vent",NA
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_recovered",NA
2020-03-23,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_death",0
2020-03-23,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_tested",NA
2020-03-23,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_confirmed",300
